Code,Country,Type,Year,Production,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,GDP per capita
AFR,AFRICA,Pig,1992,593871,21541,2566,0,0.79,5.029,613003,
AFR,AFRICA,Pig,1993,587412,25104,2766,0,0.705,5.125,609857,
AFR,AFRICA,Pig,1994,590975,31898,2851,0,0.7,5.267,621000,
AFR,AFRICA,Pig,1995,634030,40411,4362,0,0.736,5.435,670084,
AFR,AFRICA,Pig,1996,643766,43261,5813,0,0.729,5.488,680414,
AFR,AFRICA,Pig,1997,660396,43675,6222,0,0.73,5.666,697853,
AFR,AFRICA,Pig,1998,647736,57873,6455,0,0.712,5.718,697960,
AFR,AFRICA,Pig,1999,656081,53799,5789,0,0.701,5.706,704098,
AFR,AFRICA,Pig,2000,770352,64520,8676,0,0.805,6.026,828206,
AFR,AFRICA,Pig,2001,788140,59927,3534,0,0.801,5.954,844537,
AFR,AFRICA,Pig,2002,819596,59233,10433,0,0.804,6.294,868400,
AFR,AFRICA,Pig,2003,830005,74027,8174,0,0.809,6.219,895862,
AFR,AFRICA,Pig,2004,892211,79638,11639,0,0.847,6.509,960214,
AFR,AFRICA,Pig,2005,949033,93401,6510,0,0.891,6.821,1035929,
AFR,AFRICA,Pig,2006,980578,97313,7001,0,0.899,7.051,1070895,
AFR,AFRICA,Pig,2007,1029077,121587,7198,0,0.936,7.422,1143470,
AFR,AFRICA,Pig,2008,1062616,120466,10089,0,0.936,7.843,1172997,
AFR,AFRICA,Pig,2009,1074993,134479,8031,0,0.935,8.174,1201445,
AFR,AFRICA,Pig,2010,1114976,156375,21006,0,0.948,8.698,1250350,
AFR,AFRICA,Pig,2011,1163142,207433,35636,0,0.987,8.672,1334944,
AFR,AFRICA,Pig,2012,1235157,189345,21489,0,1.01,9.128,1403018,
AFR,AFRICA,Pig,2013,1290036,219242,26626,0,1.04,9.215,1482656,
AFR,AFRICA,Pig,2014,1351985,311741,28785,0,1.118,9.558,1634947,
AFR,AFRICA,Pig,2015,1390441,305505,35683,0,1.106,9.863,1660269,
AFR,AFRICA,Pig,2016,1420571,281938,27847,0,1.088,10.255,1674667,
AFR,AFRICA,Pig,2017,1496178,308032,30018,0,1.123,10.4,1774197,
AFR,AFRICA,Pig,2018,1600844,290640,28555,0,1.15,11.27,1862933,
AFR,AFRICA,Pig,2019,1654137,295822,30676,0,1.155,11.493,1919289,
AFR,AFRICA,Pig,2020,1642242,265094,28931,0,1.103,11.398,1878411,
AFR,AFRICA,Pig,2021,1644407,284632,24573,0,1.092,11.362,1904466,
AFR,AFRICA,Pig,2022,1689773,296836,21976,0,1.099,11.645,1964632,
AFR,AFRICA,Pig,2023,1717767,327167,22288,0,1.105,11.727,2022647,
AFR,AFRICA,Pig,2024,1748315,355047,23083,0,1.111,11.818,2080279,
AFR,AFRICA,Pig,2025,1774412,384802,23023,0,1.114,11.893,2136192,
AFR,AFRICA,Pig,2026,1798636,417210,22712,0,1.118,11.956,2193133,
AFR,AFRICA,Pig,2027,1819630,452904,22048,0,1.122,12.001,2250486,
AFR,AFRICA,Pig,2028,1842139,490410,21456,0,1.126,12.052,2311092,
AFR,AFRICA,Pig,2029,1864720,528414,20987,0,1.131,12.102,2372146,
AFR,AFRICA,Pig,2030,1889674,568017,20566,0,1.136,12.164,2437125,
ZAF,South Africa,Pig,1990,130801,1615,2267,4599.226,2.759,0.423,130149,6420.884211
ZAF,South Africa,Pig,1991,112705,2474,1749,5110.631,2.346,0.425,113430,6410.445113
ZAF,South Africa,Pig,1992,129602,1459,1815,5094.004,2.607,0.422,129246,6258.188866
ZAF,South Africa,Pig,1993,119601,4272,1749,6205.211,2.403,0.412,122124,6328.210811
ZAF,South Africa,Pig,1994,113002,10100,1302,6932.523,2.355,0.418,122472,6517.193656
ZAF,South Africa,Pig,1995,126474,13531,1465,9715.836,2.608,0.45,138541,6715.798283
ZAF,South Africa,Pig,1996,127802,9235,2020,9482.308,2.493,0.443,135016,6996.85935
ZAF,South Africa,Pig,1997,124989,6897,1936,11567.018,2.358,0.447,129949,7175.763732
ZAF,South Africa,Pig,1998,118915,7130,1599,11296.117,2.222,0.453,124446,7176.812841
ZAF,South Africa,Pig,1999,122995,12116,2166,9542.136,2.339,0.423,132945,7344.811918
ZAF,South Africa,Pig,2000,112438,14854,1713,10932.356,2.178,0.43,125579,7714.907526
ZAF,South Africa,Pig,2001,116436,11709,1447,12213.451,2.169,0.44,126698,7989.760316
ZAF,South Africa,Pig,2002,117143,11618,2126,11372.89,2.14,0.459,126635,8310.759384
ZAF,South Africa,Pig,2003,148848,24223,1981,9755.803,2.856,0.459,171090,8608.734881
ZAF,South Africa,Pig,2004,157261,29749,1158,11331.767,3.065,0.456,185852,9131.268581
ZAF,South Africa,Pig,2005,160687,37038,1609,13863.216,3.195,0.458,196115,9790.638471
ZAF,South Africa,Pig,2006,180622,28232,1357,15422.856,3.338,0.459,207497,10518.41754
ZAF,South Africa,Pig,2007,185208,31364,1718,16575.758,3.412,0.456,214854,11233.92813
ZAF,South Africa,Pig,2008,177998,24745,4874,26761.409,3.1,0.446,197870,11661.27813
ZAF,South Africa,Pig,2009,184721,34997,4209,19995.415,3.33,0.446,215509,11409.57161
ZAF,South Africa,Pig,2010,202222,34568,16541,19576.84,3.354,0.441,220249,11721.55437
ZAF,South Africa,Pig,2011,201115,42225,31894,21464.725,3.172,0.438,211446,12172.41141
ZAF,South Africa,Pig,2012,208754,43592,18650,24937.321,3.45,0.436,233696,12057.57589
ZAF,South Africa,Pig,2013,216850,36520,21851,27205.43,3.364,0.435,231520,12450.98706
ZAF,South Africa,Pig,2014,234653,24771,24122,37002.325,3.365,0.432,235302,12521.12855
ZAF,South Africa,Pig,2015,237643,41241,29302,31834.912,3.515,0.421,249582,12552.33967
ZAF,South Africa,Pig,2016,240568,31306,23849,31443.623,3.442,0.418,248025,12591.59185
ZAF,South Africa,Pig,2017,235552,36666,25888,33140.658,3.37,0.409,246330,12701.34893
ZAF,South Africa,Pig,2018,265588,44998,24350,26168.234,3.863,0.402,286236,12931.12276
ZAF,South Africa,Pig,2019,279744,36406,26104,32581.802,3.863,0.423,290046,13009.66863
ZAF,South Africa,Pig,2020,287245,22532,25176,40504.447,3.743,0.434,284601,12095.85629
ZAF,South Africa,Pig,2021,283270,27305,20826,40635.262,3.764,0.429,289749,
ZAF,South Africa,Pig,2022,283014,31162,18271,40057.876,3.799,0.429,295904,
ZAF,South Africa,Pig,2023,289658,30583,18612,39897.794,3.829,0.427,301629,
ZAF,South Africa,Pig,2024,297262,29262,19441,39570.694,3.855,0.426,307083,
ZAF,South Africa,Pig,2025,302446,29308,19412,40237.399,3.879,0.427,312342,
ZAF,South Africa,Pig,2026,306918,29741,19132,40700.497,3.903,0.429,317527,
ZAF,South Africa,Pig,2027,310328,30775,18498,41333.855,3.926,0.43,322606,
ZAF,South Africa,Pig,2028,313949,31755,17935,41653.144,3.95,0.431,327769,
ZAF,South Africa,Pig,2029,317782,32570,17492,42182.638,3.973,0.432,332860,
ZAF,South Africa,Pig,2030,321938,33328,17100,42376.406,3.999,0.433,338165,
WLD,WORLD,Beef,1990,53928487,4348188,4564999,0,6.073,1567.891,47976339,
WLD,WORLD,Beef,1991,54723538,4537931,5708010,0,6.221,1583.111,49692003,
WLD,WORLD,Beef,1992,54255012,5562127,5984962,0,6.932,1731.781,53903655,
WLD,WORLD,Beef,1993,54153046,5664035,5680953,0,6.809,1772.294,54063592,
WLD,WORLD,Beef,1994,55240729,5960271,5999990,0,6.845,1789.915,55155672,
WLD,WORLD,Beef,1995,56250282,6202718,6774097,0,6.832,1804.453,55849622,
WLD,WORLD,Beef,1996,56945738,5915481,6011248,0,6.814,1812.867,56424814,
WLD,WORLD,Beef,1997,57709796,6505552,6650041,0,6.831,1775.835,57310549,
WLD,WORLD,Beef,1998,57568988,6409656,6616615,0,6.75,1780.942,57407149,
WLD,WORLD,Beef,1999,58767671,6547638,7248300,0,6.76,1784.595,58241660,
WLD,WORLD,Beef,2000,59049821,6638650,6839258,0,6.745,1800.296,58869159,
WLD,WORLD,Beef,2001,57907257,6452523,6814831,0,6.509,1802.642,57543666,
WLD,WORLD,Beef,2002,60073682,7094053,7523277,0,6.663,1823.116,59653105,
WLD,WORLD,Beef,2003,61174384,6746953,7158401,0,6.705,1840.635,60784161,
WLD,WORLD,Beef,2004,61749697,6856452,7197177,0,6.701,1858.529,61512182,
WLD,WORLD,Beef,2005,62968503,7368621,7855868,0,6.73,1875.8,62550503,
WLD,WORLD,Beef,2006,65432070,7709836,8373448,0,6.877,1892.514,64711958,
WLD,WORLD,Beef,2007,66499252,8358165,8594434,0,6.945,1899.396,66161871,
WLD,WORLD,Beef,2008,65665076,8161555,8605490,0,6.758,1915.394,65178409,
WLD,WORLD,Beef,2009,65275915,8172550,8640759,0,6.636,1910.668,64792205,
WLD,WORLD,Beef,2010,65910430,8336384,9273787,0,6.572,1905.927,64952764,
WLD,WORLD,Beef,2011,65063332,8915161,9529598,0,6.439,1908.036,64408597,
WLD,WORLD,Beef,2012,65616331,9010494,9757475,0,6.403,1917.578,64825206,
WLD,WORLD,Beef,2013,67276337,9686908,10803097,0,6.456,1921.844,66138934,
WLD,WORLD,Beef,2014,67486499,10893059,11832006,0,6.426,1933.827,66599644,
WLD,WORLD,Beef,2015,66213120,10843462,10926935,0,6.309,1944.924,66154926,
WLD,WORLD,Beef,2016,67251521,10478598,10850323,0,6.312,1974.096,66943443,
WLD,WORLD,Beef,2017,68787487,10702792,11393747,0,6.354,1987.977,68140615,
WLD,WORLD,Beef,2018,70370214,11607697,11732178,0,6.475,2027.908,70211413,
WLD,WORLD,Beef,2019,70998207,11967935,12483660,0,6.433,2039.229,70508483,
WLD,WORLD,Beef,2020,70453210,11843926,12134415,0,6.331,2003.134,70124597,
WLD,WORLD,Beef,2021,70368283,11771153,12061636,0,6.266,1996.322,70116935,
WLD,WORLD,Beef,2022,70707472,11804332,12094814,0,6.231,1988.838,70430141,
WLD,WORLD,Beef,2023,71233784,11886967,12177449,0,6.216,2008.26,70947532,
WLD,WORLD,Beef,2024,71893080,12005649,12296132,0,6.215,2028.684,71614774,
WLD,WORLD,Beef,2025,72417463,12083047,12373530,0,6.202,2032.526,72134237,
WLD,WORLD,Beef,2026,72838055,12196030,12486512,0,6.182,2035.472,72556251,
WLD,WORLD,Beef,2027,73243105,12322548,12613031,0,6.161,2041.332,72958657,
WLD,WORLD,Beef,2028,73761003,12441904,12732387,0,6.151,2047.5,73474527,
WLD,WORLD,Beef,2029,74253718,12563633,12854116,0,6.14,2052.751,73967630,
WLD,WORLD,Beef,2030,74712939,12689358,12979840,0,6.126,2056.722,74420951,
VNM,Viet Nam,Poultry,1990,169600,0,40,7162250.312,2.195,0.508,169560,
VNM,Viet Nam,Poultry,1991,164720,0,50,12417403.89,2.087,0.513,164670,
VNM,Viet Nam,Poultry,1992,177120,0,1600,13171088.43,2.179,0.589,175520,
VNM,Viet Nam,Poultry,1993,168720,0,650,11664850.31,2.046,0.636,168070,
VNM,Viet Nam,Poultry,1994,170236,164,350,13628878.78,2.032,0.657,170050,
VNM,Viet Nam,Poultry,1995,175109,731,620,16172949.12,2.058,0.676,175220,
VNM,Viet Nam,Poultry,1996,196221,568,191,16255568.93,2.274,0.742,196597,
VNM,Viet Nam,Poultry,1997,284021,1361,426,15796455.21,3.251,0.791,284956,
VNM,Viet Nam,Poultry,1998,298693,1469,426,16049517.96,3.377,0.824,299736,
VNM,Viet Nam,Poultry,1999,324589,941,90,15981817.04,3.624,0.847,325440,
